name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
Fountain_100000_colored_pointcloud,Basic_Chamfer,1.5624300431227311e-06,3.0591436370741576e-06,4.554614861262962e-06,5.8206683206663e-06,4.2072217183886096e-05,4.6821962314425036e-05,5.422496178653091e-05,6.27707049716264e-05,7.176937651820481e-05,8.066943701123819e-05,8.924197754822671e-05,9.738500375533476e-05,9.866736945696175e-05,9.948157094186172e-05,0.00010012224083766341,0.00010079114872496575,0.00010125410335604101,0.00010175806528422982,0.0001022119031404145,0.00010256143286824226,0.00010283957817591727,0.00010314627434127033,0.00010348267096560448,0.00010383610788267106,0.00010422449850011617,0.00010452473361510783,0.0001048445119522512,0.0001051075232680887,0.00010539650975260884,0.00010566121636657044
Fountain_100000_pointcloud,Basic_Chamfer,1.569372216181364e-06,3.375335609234753e-06,5.155318831384648e-06,6.718372787872795e-06,4.124629413126968e-05,4.5344826503423974e-05,5.25595314684324e-05,6.0540143749676645e-05,6.853892409708351e-05,7.71991690271534e-05,8.543469448341057e-05,9.351415792480111e-05,9.461033187108114e-05,9.542421321384609e-05,9.605850209482014e-05,9.664567187428474e-05,9.714163752505556e-05,9.76531591732055e-05,9.804253932088614e-05,9.840187703957781e-05,9.879245772026479e-05,9.916292037814856e-05,9.952585969585925e-05,9.979569585993886e-05,0.00010014513100031763,0.00010041413770522922,0.00010079120693262666,0.00010108941933140159,0.00010143352119484916,0.00010169474990107119
House_100000_colored_pointcloud,Basic_Chamfer,1.4082131656323327e-06,2.702768142626155e-06,3.732079676410649e-06,4.821600668947212e-06,2.4731200028327294e-05,2.922858220699709e-05,3.3425239962525666e-05,3.7847625208087265e-05,4.214528962620534e-05,4.7072546294657513e-05,5.244031854090281e-05,5.8148347306996584e-05,5.913693530601449e-05,5.9765548940049484e-05,6.025294351275079e-05,6.074862903915346e-05,6.107625085860491e-05,6.143649079604074e-05,6.17946352576837e-05,6.206101534189656e-05,6.232730811461806e-05,6.263209070311859e-05,6.289031443884596e-05,6.310227763606235e-05,6.337999366223812e-05,6.35895412415266e-05,6.385579763446003e-05,6.415077223209664e-05,6.443124584620818e-05,6.458178540924564e-05
House_100000_pointcloud,Basic_Chamfer,1.460510361539491e-06,2.971064986923011e-06,4.092648850928526e-06,5.16927866556216e-06,2.3740565666230395e-05,2.6629664716892876e-05,2.9504877602448687e-05,3.299249510746449e-05,3.6794117477256805e-05,4.058533886563964e-05,4.465176971280016e-05,4.8901500122155994e-05,4.9672453314997256e-05,5.026256258133799e-05,5.064640208729543e-05,5.1107112085446715e-05,5.1464670832501724e-05,5.181223968975246e-05,5.211740790400654e-05,5.239164602244273e-05,5.2641305956058204e-05,5.294186121318489e-05,5.319578849594109e-05,5.3431675041792914e-05,5.374964530346915e-05,5.3994503105059266e-05,5.4248135711532086e-05,5.446561408462003e-05,5.467268783831969e-05,5.4889300372451544e-05
SalingBoat_100000_colored_pointcloud,Basic_Chamfer,1.374542762277997e-06,2.5530630409775767e-06,3.607794496929273e-06,4.3131931306561455e-06,7.244181688292883e-06,8.92922980710864e-06,1.1350771274010185e-05,1.4339924746309407e-05,1.7697002476779744e-05,2.1384868887253106e-05,2.5270059268223122e-05,2.984676575579215e-05,3.0687820981256664e-05,3.123662099824287e-05,3.1641280656913295e-05,3.2015937904361635e-05,3.237611963413656e-05,3.267855936428532e-05,3.2973366614896804e-05,3.3229785913135856e-05,3.34635769831948e-05,3.37997407768853e-05,3.40699843945913e-05,3.42723069479689e-05,3.4558444895083085e-05,3.47577479260508e-05,3.4966826206073165e-05,3.512974581099115e-05,3.537977681844495e-05,3.5494580515660346e-05
SalingBoat_100000_pointcloud,Basic_Chamfer,1.2564873941300903e-06,2.2515807813761057e-06,3.2133516469912138e-06,3.957082299166359e-06,6.916383881616639e-06,8.557110049878247e-06,1.0899192602664698e-05,1.3643466445500962e-05,1.6767906345194206e-05,2.0227207642165013e-05,2.3935766876093112e-05,2.8296723030507565e-05,2.900835170294158e-05,2.952318209281657e-05,2.998484342242591e-05,3.030767766176723e-05,3.0528855859301984e-05,3.078713416471146e-05,3.0996539862826467e-05,3.1203966500470415e-05,3.1456285796593875e-05,3.1683412089478225e-05,3.186408866895363e-05,3.2007919799070805e-05,3.2216521503869444e-05,3.239569196011871e-05,3.253735849284567e-05,3.2679541618563235e-05,3.283632395323366e-05,3.2990665204124525e-05
Sniper_100000_colored_pointcloud,Basic_Chamfer,1.0881096841330873e-06,1.954866320375004e-06,2.625527031341335e-06,3.4028521440632176e-06,4.515793079917785e-06,5.629377483273856e-06,7.072275366226677e-06,8.976197023002896e-06,1.1076731425418984e-05,1.3373958609008696e-05,1.5916148186079226e-05,1.8832768546417356e-05,1.9186567442375235e-05,1.943274401128292e-05,1.9635655917227268e-05,1.9860441170749255e-05,1.9972661903011613e-05,2.013316407101229e-05,2.0345853045000695e-05,2.0443809262360446e-05,2.054698416031897e-05,2.0787050743820146e-05,2.0910922103212215e-05,2.0991465135011822e-05,2.1128829757799394e-05,2.1252759324852377e-05,2.1339459635782987e-05,2.1432211724459194e-05,2.1534562620217912e-05,2.1644693333655596e-05
Sniper_100000_pointcloud,Basic_Chamfer,9.68300923887e-07,1.8426194401399698e-06,2.4805526663840283e-06,3.039908733626362e-06,4.181132226221962e-06,5.327045982994605e-06,6.8064637162024155e-06,8.64726462168619e-06,1.0770303561002947e-05,1.3208625205152202e-05,1.580673415446654e-05,1.886581230792217e-05,1.9206276192562655e-05,1.941124355653301e-05,1.961050475074444e-05,1.981947207241319e-05,1.9968625565525144e-05,2.0138701074756682e-05,2.0320017938502133e-05,2.043514723482076e-05,2.0591538486769423e-05,2.0685520212282427e-05,2.081448837998323e-05,2.0897850845358334e-05,2.1042007574578747e-05,2.1160260075703263e-05,2.124476304743439e-05,2.134521673724521e-05,2.147744999092538e-05,2.1567861040239222e-05
Sofa_100000_colored_pointcloud,Basic_Chamfer,1.3766298252448905e-06,2.7118339858134277e-06,3.7318286558729596e-06,4.712493591796374e-06,2.101892459904775e-05,2.4517345082131214e-05,2.8441289032343775e-05,3.315974390716292e-05,3.804931839113124e-05,4.307850758777931e-05,4.803167030331679e-05,5.306887032929808e-05,5.395260450313799e-05,5.4519361583516e-05,5.492095442605205e-05,5.535421223612502e-05,5.5628392146900296e-05,5.5969278037082404e-05,5.6333177781198174e-05,5.659567250404507e-05,5.686653821612708e-05,5.7136290706694126e-05,5.734524893341586e-05,5.752261495217681e-05,5.777369733550586e-05,5.7955505326390266e-05,5.817143392050639e-05,5.8330089814262465e-05,5.8537025324767455e-05,5.874410271644592e-05
Sofa_100000_pointcloud,Basic_Chamfer,1.5189195892162388e-06,2.8121630748501047e-06,4.004840320703806e-06,4.962485945725348e-06,2.1524459953070618e-05,2.5245502911275253e-05,2.911303090513684e-05,3.3425341825932264e-05,3.8189697079360485e-05,4.314256875659339e-05,4.8024769057519734e-05,5.300751217873767e-05,5.394267282099463e-05,5.458482701214962e-05,5.498438258655369e-05,5.547108594328165e-05,5.583452366408892e-05,5.622829121421091e-05,5.663910633302294e-05,5.6974626204464585e-05,5.725686060031876e-05,5.758810948464088e-05,5.783710366813466e-05,5.805139153380878e-05,5.838662764290348e-05,5.861596582690254e-05,5.881378092453815e-05,5.902837074245326e-05,5.9262798458803445e-05,5.9406589571153745e-05
SpaceShipMaybe_100000_colored_pointcloud,Basic_Chamfer,1.4316362921817927e-06,2.599347226350801e-06,3.7312088352337014e-06,4.808259291166905e-06,1.324990898865508e-05,1.6109088392113335e-05,1.9978593627456576e-05,2.474780922057107e-05,2.9631060897372663e-05,3.4910972317447886e-05,4.0291059121955186e-05,4.545479532680474e-05,4.653602445614524e-05,4.726005863631144e-05,4.779762093676254e-05,4.826491203857586e-05,4.865380469709635e-05,4.906250978820026e-05,4.9521684559294954e-05,4.9829453928396106e-05,5.0173366616945714e-05,5.0527596613392234e-05,5.07542172272224e-05,5.099785266793333e-05,5.127109761815518e-05,5.150817378307693e-05,5.1748487749136984e-05,5.1991049986099824e-05,5.218346632318571e-05,5.2402370783966035e-05
SpaceShipMaybe_100000_pointcloud,Basic_Chamfer,1.4256256690714508e-06,2.6554275791568216e-06,3.739322664841893e-06,4.828475539397914e-06,1.3311539078131318e-05,1.6100078937597573e-05,2.0186442270642146e-05,2.5117806217167526e-05,3.033123903151136e-05,3.5463897802401334e-05,4.043094304506667e-05,4.56855159427505e-05,4.673031799029559e-05,4.743027238873765e-05,4.795998029294424e-05,4.8525467718718573e-05,4.893595905741677e-05,4.93601146445144e-05,4.979148070560768e-05,5.012298788642511e-05,5.042584962211549e-05,5.069267353974283e-05,5.098070687381551e-05,5.121757567394525e-05,5.1448096201056615e-05,5.173443059902638e-05,5.1969171181553975e-05,5.215871351538226e-05,5.2389212214620784e-05,5.2604416850954294e-05
Tree_100000_colored_pointcloud,Basic_Chamfer,1.6379628959839465e-06,3.2525706501473906e-06,4.858013653574744e-06,6.1417649703798816e-06,1.1189941687916871e-05,1.3592724826594349e-05,1.7415406546206214e-05,2.209312515333295e-05,2.7112542738905177e-05,3.226492117391899e-05,3.750572432181798e-05,4.298069325159304e-05,4.402349441079423e-05,4.497621557675302e-05,4.565076233120635e-05,4.6367560571525246e-05,4.694383460446261e-05,4.744373291032389e-05,4.7992984036682174e-05,4.8375808546552435e-05,4.8736867029219866e-05,4.914559394819662e-05,4.948996502207592e-05,4.984358020010404e-05,5.029482417739928e-05,5.0640577683225274e-05,5.104926458443515e-05,5.140329449204728e-05,5.179649087949656e-05,5.212868200032972e-05
Tree_100000_pointcloud,Basic_Chamfer,1.7229058357770555e-06,3.4862273423641454e-06,5.126918040332384e-06,6.574114649993135e-06,1.2188678738311864e-05,1.461400643165689e-05,1.8367116354056634e-05,2.3127813619794324e-05,2.7960541046923026e-05,3.3077714761020616e-05,3.792721327045001e-05,4.312094461056404e-05,4.430664557730779e-05,4.5188964577391744e-05,4.588796218740754e-05,4.6503984776791185e-05,4.694111703429371e-05,4.743028694065288e-05,4.794839333044365e-05,4.8343597882194445e-05,4.869809345109388e-05,4.9069196393247694e-05,4.944013198837638e-05,4.977613571099937e-05,5.011136818211526e-05,5.0383190682623535e-05,5.0724385801004246e-05,5.101921487948857e-05,5.130365752847865e-05,5.15412466484122e-05
Truck_100000_colored_pointcloud,Basic_Chamfer,1.5532788211203297e-06,2.925227818195708e-06,4.055464614793891e-06,5.242997758614365e-06,9.580191544955596e-06,1.1553771400940605e-05,1.4411325537366793e-05,1.7672589819994755e-05,2.117095937137492e-05,2.502395727788098e-05,2.8725438824039884e-05,3.297166767879389e-05,3.3764223189791664e-05,3.4295244404347613e-05,3.473214019322768e-05,3.521269536577165e-05,3.554569047992118e-05,3.595804810174741e-05,3.634159656940028e-05,3.66182612197008e-05,3.683540126075968e-05,3.7116587918717414e-05,3.7361500289989635e-05,3.757363447220996e-05,3.783418287639506e-05,3.809896588791162e-05,3.829510023933835e-05,3.8476642657769844e-05,3.8705016777385026e-05,3.889032086590305e-05
Truck_100000_pointcloud,Basic_Chamfer,1.6519188648089767e-06,3.1042150112625677e-06,4.3084869503218215e-06,5.478527782543097e-06,9.733075785334222e-06,1.17088457045611e-05,1.4373483281815425e-05,1.7388141714036465e-05,2.0697840227512643e-05,2.429999949526973e-05,2.7871130441781133e-05,3.165223461110145e-05,3.2334693969460204e-05,3.279940574429929e-05,3.3221607736777514e-05,3.357533205416985e-05,3.376274980837479e-05,3.403959999559447e-05,3.434784957789816e-05,3.460564403212629e-05,3.479341103229672e-05,3.502564140944742e-05,3.5214310628362e-05,3.5375069273868576e-05,3.557529271347448e-05,3.576426752260886e-05,3.591580389183946e-05,3.6050594644621015e-05,3.621928772190586e-05,3.635443499661051e-05
Waly_100000_colored_pointcloud,Basic_Chamfer,1.6950705230556196e-06,3.201856770829181e-06,4.572762918542139e-06,5.961112037766725e-06,2.951786882476881e-05,3.455975092947483e-05,4.01101860916242e-05,4.696367250289768e-05,5.449346645036712e-05,6.19933707639575e-05,6.940909952390939e-05,7.694459054619074e-05,7.808773079887033e-05,7.891986751928926e-05,7.954327156767249e-05,8.015637286007404e-05,8.056346996454522e-05,8.099747356027365e-05,8.150502253556624e-05,8.181286830222234e-05,8.21090507088229e-05,8.245891513070092e-05,8.280706970253959e-05,8.307473035529256e-05,8.344616799149662e-05,8.375200559385121e-05,8.41014989418909e-05,8.439263910986483e-05,8.456966315861791e-05,8.479513780912384e-05
Waly_100000_pointcloud,Basic_Chamfer,1.69767417901312e-06,3.583783382055117e-06,5.45858438272262e-06,7.153229034884134e-06,2.8762071451637894e-05,3.302899858681485e-05,3.796630335273221e-05,4.428286774782464e-05,5.107012839289382e-05,5.791486910311505e-05,6.487481005024165e-05,7.212447962956503e-05,7.306465704459697e-05,7.385243952739984e-05,7.450732664437965e-05,7.508502312703058e-05,7.555373304057866e-05,7.599879609188065e-05,7.646613812539726e-05,7.684317824896425e-05,7.721175643382594e-05,7.759014988550916e-05,7.786884089000523e-05,7.811730029061437e-05,7.846051448723301e-05,7.875985465943813e-05,7.905557140475139e-05,7.928886043373495e-05,7.958091009641066e-05,7.982930401340127e-05
Bicycle_100000_colored_pointcloud,Basic_Chamfer_Prune,1.631023451409419e-06,3.045155153813539e-06,4.493233973335009e-06,5.68493123864755e-06,8.77021830092417e-06,1.0854928405024111e-05,1.3690009836864192e-05,1.7129656043834984e-05,2.0922510884702206e-05,2.4783324988675304e-05,2.8882861442980357e-05,3.3417647500755265e-05,3.4445627534296364e-05,3.524673593346961e-05,3.590393316699192e-05,3.64532315870747e-05,3.6960387660656124e-05,3.744027344509959e-05,3.7947058444842696e-05,3.8409831176977605e-05,3.878976349369623e-05,3.91777248296421e-05,3.953956183977425e-05,3.9904833101900294e-05,4.032281140098348e-05,4.077537596458569e-05,4.11951077694539e-05,4.0338596591027454e-05,4.0899285522755235e-05,4.094534961041063e-05
Bicycle_100000_pointcloud,Basic_Chamfer_Prune,1.6875465007615276e-06,3.327545982756419e-06,4.704362709162524e-06,5.884200618311297e-06,9.154730832960922e-06,1.1386603546270635e-05,1.4188002751325257e-05,1.7336140444967896e-05,2.0887397113256156e-05,2.4546776330680586e-05,2.8261696570552886e-05,3.2395299058407545e-05,3.3338918001390994e-05,3.407294934731908e-05,3.466680573183112e-05,3.520352765917778e-05,3.5713164834305644e-05,3.615960304159671e-05,3.659684443846345e-05,3.695840132422745e-05,3.727740840986371e-05,3.7685898860218003e-05,3.80100573238451e-05,3.825510066235438e-05,3.8638034311588854e-05,3.887707134708762e-05,3.917457797797397e-05,3.802032733801752e-05,3.85237653972581e-05,3.834363087662496e-05
Cat_100000_colored_pointcloud,Basic_Chamfer_Prune,1.475406861572992e-06,2.9582424758700654e-06,4.365639142633881e-06,5.767512902821181e-06,1.017559043248184e-05,1.335169145022519e-05,1.7774222214939073e-05,2.310976924491115e-05,2.8955519155715592e-05,3.5321820178069174e-05,4.217432433506474e-05,4.96368738822639e-05,5.109348421683535e-05,5.224196138442494e-05,5.3086550906300545e-05,5.385103213484399e-05,5.4408978030551225e-05,5.5089156376197934e-05,5.571973088080995e-05,5.615912232315168e-05,5.662219336954877e-05,5.710977711714804e-05,5.765441164840013e-05,5.8081222960026935e-05,5.866671563126147e-05,5.9134807088412344e-05,5.958077235845849e-05,5.820869409944862e-05,5.8789883041754365e-05,5.855427298229188e-05
Cat_100000_pointcloud,Basic_Chamfer_Prune,1.6535364011360798e-06,3.2793270747788483e-06,4.9141353883896954e-06,6.5131421251862776e-06,1.0701144674385432e-05,1.3813878467772156e-05,1.8052804080070928e-05,2.293179204571061e-05,2.8118432965129614e-05,3.363231007824652e-05,3.892298991559073e-05,4.467883991310373e-05,4.588017691276036e-05,4.6845641918480396e-05,4.753285611514002e-05,4.821338734473102e-05,4.8732603318057954e-05,4.927116970065981e-05,4.980765515938401e-05,5.021689867135137e-05,5.071970008430071e-05,5.111527570988983e-05,5.153290112502873e-05,5.1852835895260796e-05,5.218275691731833e-05,5.2566763770300895e-05,5.291555862640962e-05,5.177244383958168e-05,5.218644218984991e-05,5.1954611990367994e-05
Chair3Legs_100000_colored_pointcloud,Basic_Chamfer_Prune,1.4532633940689266e-06,2.663382701939554e-06,3.7920722206763458e-06,4.821449692826718e-06,1.657249049458187e-05,1.942156995937694e-05,2.2970121790422127e-05,2.730884989432525e-05,3.215055039618164e-05,3.7155026802793145e-05,4.200942566967569e-05,4.7580673708580434e-05,4.862630885327235e-05,4.942717350786552e-05,5.0008307880489156e-05,5.0551701860968024e-05,5.0916849431814626e-05,5.136901745572686e-05,5.182562381378375e-05,5.219930608291179e-05,5.254252391750924e-05,5.2868294005747885e-05,5.3161944379098713e-05,5.344476448954083e-05,5.3824132919544354e-05,5.4073861974757165e-05,5.4345593525795266e-05,5.430653254734352e-05,5.462092667585239e-05,5.4763331718277186e-05
Chair3Legs_100000_pointcloud,Basic_Chamfer_Prune,1.5324313835662906e-06,2.7619416869129054e-06,3.908077815140132e-06,4.897623512079008e-06,1.664748378971126e-05,1.9574172256398015e-05,2.3149281332734972e-05,2.7341593522578478e-05,3.175230813212693e-05,3.626430407166481e-05,4.085785258212127e-05,4.569715747493319e-05,4.651980270864442e-05,4.7146848373813555e-05,4.762611206388101e-05,4.8149468057090417e-05,4.8537938710069284e-05,4.898895713267848e-05,4.940000144415535e-05,4.97262371936813e-05,5.002624311600812e-05,5.038853851146996e-05,5.064273500465788e-05,5.096042514196597e-05,5.1335453463252634e-05,5.1638344302773476e-05,5.185609188629314e-05,5.17436237714719e-05,5.2112311095697805e-05,5.223319385549985e-05
Chair_100000_colored_pointcloud,Basic_Chamfer_Prune,1.4831739463261329e-06,2.7816390684165526e-06,3.9217775338329375e-06,5.008590051147621e-06,1.704487658571452e-05,1.997021900024265e-05,2.354818207095377e-05,2.7912243240280077e-05,3.2648342312313616e-05,3.764104985748418e-05,4.275863466318697e-05,4.833914863411337e-05,4.922092193737626e-05,4.985190025763586e-05,5.035978392697871e-05,5.079186666989699e-05,5.1145601901225746e-05,5.1579463615780696e-05,5.1973122026538476e-05,5.2289364248281345e-05,5.2570929256035015e-05,5.288429019856267e-05,5.313819565344602e-05,5.339310155250132e-05,5.367264384403825e-05,5.391676313593052e-05,5.420880188466981e-05,5.371338193072006e-05,5.398791836341843e-05,5.4062991694081575e-05
Chair_100000_pointcloud,Basic_Chamfer_Prune,1.5568268736387836e-06,2.9528371214837534e-06,4.100425940123387e-06,5.09564915773808e-06,1.6887324818526395e-05,1.9618992155301385e-05,2.315286656084936e-05,2.7392425181460567e-05,3.186721005477011e-05,3.664697942440398e-05,4.1607785533415154e-05,4.676834578276612e-05,4.7730380174471065e-05,4.842395719606429e-05,4.898305269307457e-05,4.9484180635772645e-05,4.988460932509042e-05,5.0312402890995145e-05,5.0730966904666275e-05,5.108676486997865e-05,5.1468108722474426e-05,5.184064502827823e-05,5.213406257098541e-05,5.238432640908286e-05,5.2758339734282345e-05,5.310976121108979e-05,5.339889321476221e-05,5.2816307288594544e-05,5.319006595527753e-05,5.3322131861932576e-05
DragonOnWall_100000_colored_pointcloud,Basic_Chamfer_Prune,1.6189017060241895e-06,3.2444709177070763e-06,4.707673724624328e-06,5.916851023357594e-06,1.9512761355144903e-05,2.1965075575280935e-05,2.535503517719917e-05,3.0201250410755165e-05,3.562238998711109e-05,4.173080014879815e-05,4.803999399882741e-05,5.481968400999904e-05,5.5696105846436694e-05,5.6243035942316055e-05,5.665321441483684e-05,5.714809594792314e-05,5.744228474213742e-05,5.7838922657538205e-05,5.8193942095385864e-05,5.8491656091064215e-05,5.881360630155541e-05,5.913307541050017e-05,5.940603659837507e-05,5.964978481642902e-05,5.994099046802148e-05,6.021262379363179e-05,6.0480964748421684e-05,6.009641947457567e-05,6.0390149883460253e-05,6.0432328609749675e-05
DragonOnWall_100000_pointcloud,Basic_Chamfer_Prune,1.5002556210674811e-06,3.0398659873753786e-06,4.286205694370437e-06,5.38078438694356e-06,1.817677366489079e-05,2.020909778366331e-05,2.304674308106769e-05,2.70975760940928e-05,3.160056076012552e-05,3.669513898785226e-05,4.226979581289925e-05,4.873247962677851e-05,4.956532211508602e-05,5.022524783271365e-05,5.0733731768559664e-05,5.118014814797789e-05,5.158144631423056e-05,5.1948194595752284e-05,5.22975497005973e-05,5.258854434941895e-05,5.291538036544807e-05,5.321500793797895e-05,5.351480285753496e-05,5.378794958232902e-05,5.411470556282438e-05,5.4331147111952305e-05,5.461898763314821e-05,5.393066385295242e-05,5.424243863672018e-05,5.421925743576139e-05
Elephant_100000_colored_pointcloud,Basic_Chamfer_Prune,1.5155078472162131e-06,2.8958320399397053e-06,4.390964022604749e-06,5.646909812639933e-06,8.606215487816371e-06,1.11964718598756e-05,1.4780354831600562e-05,1.881073876575101e-05,2.2937159883440472e-05,2.730115011218004e-05,3.180239218636416e-05,3.673042738228105e-05,3.7786794564453885e-05,3.854847454931587e-05,3.912986721843481e-05,3.977117012254894e-05,4.02713158109691e-05,4.0747825551079586e-05,4.1250576032325625e-05,4.1681549191707745e-05,4.214482760289684e-05,4.260931018507108e-05,4.2964260501321405e-05,4.32605083915405e-05,4.3693071347661316e-05,4.4048916606698185e-05,4.4411302951630205e-05,4.4161497498862445e-05,4.452475332072936e-05,4.4681684812530875e-05
Elephant_100000_pointcloud,Basic_Chamfer_Prune,1.59517617248639e-06,3.036487214558292e-06,4.487986188905779e-06,5.857697033206932e-06,8.554261512472294e-06,1.1039690434699878e-05,1.4468967492575757e-05,1.83436550287297e-05,2.2464075300376862e-05,2.684177889022976e-05,3.1235525966621935e-05,3.634105814853683e-05,3.742256012628786e-05,3.8274847611319274e-05,3.8935682823648676e-05,3.958393062930554e-05,4.012051795143634e-05,4.0575614548288286e-05,4.111643647775054e-05,4.15391186834313e-05,4.19078569393605e-05,4.2318810301367193e-05,4.267857730155811e-05,4.296602128306404e-05,4.338363214628771e-05,4.37270755355712e-05,4.407794040162116e-05,4.3704745621653274e-05,4.410157271195203e-05,4.4220614654477686e-05
Fountain_100000_colored_pointcloud,Basic_Chamfer_Prune,1.5692152146584704e-06,3.0205160328478087e-06,4.563165930449031e-06,5.889375643164385e-06,4.2379964725114405e-05,4.701759462477639e-05,5.4655731219099835e-05,6.323667184915394e-05,7.221725536510348e-05,8.120996790239587e-05,8.988610352389514e-05,9.847063483903185e-05,9.963177581084892e-05,0.00010057230974780396,0.00010116453631781042,0.00010166532592847943,0.00010211281914962456,0.00010260355338687077,0.00010310387006029487,0.00010337962885387242,0.00010376407590229064,0.0001040827773977071,0.00010435954027343541,0.00010456227755639702,0.00010489398846402764,0.00010516026668483391,0.0001054702079272829,0.00010567440767772496,0.000105970524600707,0.0001061509974533692
Fountain_100000_pointcloud,Basic_Chamfer_Prune,1.5491971225856105e-06,3.369430487509817e-06,5.128442353452556e-06,6.619960913667455e-06,4.1076524212257937e-05,4.534937033895403e-05,5.284770668367855e-05,6.092811599955894e-05,6.933331314940006e-05,7.769658259348944e-05,8.580423309467733e-05,9.375503577757627e-05,9.488477371633053e-05,9.556332952342927e-05,9.614060400053859e-05,9.669271821621805e-05,9.713459439808503e-05,9.763531852513552e-05,9.804437286220491e-05,9.84454236458987e-05,9.878890705294907e-05,9.912783571053296e-05,9.940602467395365e-05,9.969215898308903e-05,0.0001000519041554071,0.0001003562065307051,0.00010071501310449094,0.00010092236334457994,0.00010125027620233595,0.0001014245644910261
House_100000_colored_pointcloud,Basic_Chamfer_Prune,1.4385616395884426e-06,2.6774296202347614e-06,3.7191296087257797e-06,4.78462834507809e-06,2.481391857145354e-05,2.9303128030733205e-05,3.3185882784891874e-05,3.764934081118554e-05,4.269322016625665e-05,4.777780486620031e-05,5.30936085851863e-05,5.899983807466924e-05,5.9801888710353523e-05,6.0386431869119406e-05,6.0810336435679346e-05,6.132695125415921e-05,6.168200343381613e-05,6.212687731022015e-05,6.257375207496807e-05,6.282513641053811e-05,6.312072946457192e-05,6.344775465549901e-05,6.372517964337021e-05,6.392643990693614e-05,6.422117439797148e-05,6.450174987548962e-05,6.475430564023554e-05,6.345051224343479e-05,6.37840639683418e-05,6.348204624373466e-05
House_100000_pointcloud,Basic_Chamfer_Prune,1.4593356354453135e-06,2.8418826332199387e-06,4.015863396489294e-06,5.100393536849879e-06,2.3452357709174976e-05,2.679395765881054e-05,2.9595794330816716e-05,3.271685272920877e-05,3.658372224890627e-05,4.067305417265743e-05,4.471650390769355e-05,4.9073249101638794e-05,4.9966827646130696e-05,5.057966336607933e-05,5.106451135361567e-05,5.15054416609928e-05,5.182601307751611e-05,5.217978832661174e-05,5.255773430690169e-05,5.289373075356707e-05,5.3157065849518403e-05,5.34910723217763e-05,5.377289926400408e-05,5.400403097155504e-05,5.429321390693076e-05,5.4557949624722824e-05,5.481421248987317e-05,5.3653282520826906e-05,5.399906513048336e-05,5.3785290219821036e-05
SalingBoat_100000_colored_pointcloud,Basic_Chamfer_Prune,1.3532817320083268e-06,2.4023388505156618e-06,3.4472764127713162e-06,4.3758686842920724e-06,7.409061254293192e-06,8.823428288451396e-06,1.118666841648519e-05,1.4001602721691597e-05,1.731088741507847e-05,2.0832321752095595e-05,2.457983464410063e-05,2.907194175350014e-05,2.987178959301673e-05,3.0479419365292415e-05,3.093745544902049e-05,3.1392475648317486e-05,3.174004814354703e-05,3.208955604350194e-05,3.241840749979019e-05,3.271216701250523e-05,3.297099829069339e-05,3.327357262605801e-05,3.350277620484121e-05,3.370246849954128e-05,3.393387305550277e-05,3.411028956179507e-05,3.4326378226978704e-05,3.357592868269421e-05,3.391248537809588e-05,3.3936936233658344e-05
SalingBoat_100000_pointcloud,Basic_Chamfer_Prune,1.2973214325029403e-06,2.3582247195008676e-06,3.3212579637620365e-06,4.25983398599783e-06,7.194538738986012e-06,8.675911885802634e-06,1.1030489076802041e-05,1.3826352187606972e-05,1.70610765053425e-05,2.0524141291389242e-05,2.450008651067037e-05,2.8926275263074785e-05,2.9694889235543087e-05,3.0228618925320916e-05,3.058458605664782e-05,3.0971674277679995e-05,3.124798968201503e-05,3.1514915463048965e-05,3.190127245034091e-05,3.210398426745087e-05,3.233819006709382e-05,3.2516112696612254e-05,3.272412141086534e-05,3.292664769105613e-05,3.312650733278133e-05,3.3289506973233074e-05,3.349033067934215e-05,3.2765292417025194e-05,3.3030395570676774e-05,3.299989475635812e-05
Sniper_100000_colored_pointcloud,Basic_Chamfer_Prune,1.0439121069794055e-06,1.7760196442395682e-06,2.5545791686454322e-06,3.242894308641553e-06,4.409799203131115e-06,5.482273081724998e-06,7.065426871122327e-06,8.990610695036594e-06,1.1180422916368116e-05,1.3556565136241261e-05,1.6064603187260218e-05,1.8931612430606037e-05,1.9381655874894932e-05,1.962040005309973e-05,1.9777773559326306e-05,2.0005772967124358e-05,2.0152543584117666e-05,2.0343113646958955e-05,2.0536886950139888e-05,2.070326081593521e-05,2.087975008180365e-05,2.100076380884275e-05,2.113687150995247e-05,2.1227791876299307e-05,2.138231138815172e-05,2.1520938389585353e-05,2.164562465623021e-05,2.066332490358036e-05,2.083934668917209e-05,2.0716637664008886e-05
