name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
Elephant_100000_colored_pointcloud,Mask_Sil,1.6457848914797069e-06,3.2497009669896215e-06,4.849862307310104e-06,6.4982423282344826e-06,9.604291335563175e-06,1.2296100976527669e-05,1.57642898557242e-05,1.9738768969546072e-05,2.405654959147796e-05,2.518356268410571e-05,2.6031148081528954e-05,2.6676545530790463e-05,2.7300489819026552e-05,2.7846142984344624e-05,2.8370774089125916e-05,2.8848911824752577e-05,2.9336748411878943e-05,2.9781491321045905e-05,3.0212715500965714e-05,3.064025077037513e-05,3.108983946731314e-05,3.14771277771797e-05,3.1875526474323124e-05,3.221681254217401e-05,3.261048914282583e-05,3.2962332625174895e-05,3.332827327540144e-05,3.371430284460075e-05,3.410027420613915e-05,3.445416587055661e-05
Elephant_100000_pointcloud,Mask_Sil,1.790344526853005e-06,3.491496499918867e-06,5.181799679121468e-06,6.789035978727043e-06,9.844976375461556e-06,1.2331965990597382e-05,1.5749395970487967e-05,1.9652008631965145e-05,2.3866105038905516e-05,2.513362778699957e-05,2.6044348487630486e-05,2.671820402611047e-05,2.734898225753568e-05,2.7950050935032777e-05,2.843270885932725e-05,2.8925192964379676e-05,2.942170249298215e-05,2.9805849408148788e-05,3.023495082743466e-05,3.064160773647018e-05,3.1065217626746744e-05,3.152916542603634e-05,3.191237919963896e-05,3.229953290428966e-05,3.2689662475604564e-05,3.3036023523891345e-05,3.336277950438671e-05,3.369757178006694e-05,3.409196506254375e-05,3.44077889167238e-05
Fountain_100000_colored_pointcloud,Mask_Sil,1.6531037090317113e-06,3.367548288224498e-06,5.153492566023488e-06,6.641621439484879e-06,4.31642220064532e-05,4.7993846237659454e-05,5.5815442465245724e-05,6.427395419450477e-05,7.300339348148555e-05,7.429835386574268e-05,7.512904267059639e-05,7.586606807308272e-05,7.64266078476794e-05,7.700044079683721e-05,7.746127812424675e-05,7.790530798956752e-05,7.827787339920178e-05,7.865788938943297e-05,7.900009950390086e-05,7.934801396913826e-05,7.964696851558983e-05,7.999216177267954e-05,8.038282976485789e-05,8.074337529251352e-05,8.104616426862776e-05,8.133453957270831e-05,8.167155465343967e-05,8.195491682272404e-05,8.223563054343686e-05,8.24953822302632e-05
Fountain_100000_pointcloud,Mask_Sil,1.720943714644818e-06,3.6707851904793642e-06,5.669104666594649e-06,7.280351837835042e-06,4.260428249835968e-05,4.7077712224563584e-05,5.4426716815214604e-05,6.23798550805077e-05,7.033527072053403e-05,7.145695417420939e-05,7.232647476484999e-05,7.301486766664311e-05,7.369535160250962e-05,7.424277282552794e-05,7.480166095774621e-05,7.521746010752395e-05,7.559164077974856e-05,7.597179501317441e-05,7.641995762242004e-05,7.681987335672602e-05,7.725216710241511e-05,7.762075256323442e-05,7.79901456553489e-05,7.830312824808061e-05,7.860184996388853e-05,7.888356049079448e-05,7.919069321360439e-05,7.947481208248064e-05,7.9761040979065e-05,8.003971743164584e-05
House_100000_colored_pointcloud,Mask_Sil,1.4771862879570108e-06,2.9176690077292733e-06,4.3326272134436294e-06,5.742369467043318e-06,2.608220893307589e-05,3.0437589884968475e-05,3.367547469679266e-05,3.765490328078158e-05,4.212179919704795e-05,4.298765634302981e-05,4.351881580078043e-05,4.399449971970171e-05,4.447209357749671e-05,4.4865217205369845e-05,4.513694148045033e-05,4.5479973778128624e-05,4.574101330945268e-05,4.5951401261845604e-05,4.622341293725185e-05,4.645580338547006e-05,4.668509427574463e-05,4.6931392716942355e-05,4.717528645414859e-05,4.745003388961777e-05,4.766594429383986e-05,4.7926310799084604e-05,4.820406320504844e-05,4.839829125558026e-05,4.861246270593256e-05,4.8830210289452225e-05
House_100000_pointcloud,Mask_Sil,1.595188450664864e-06,3.0257547223300207e-06,4.3399886635597795e-06,5.55985388928093e-06,2.4002021746127866e-05,2.6936770154861733e-05,2.989646964124404e-05,3.3241271012229845e-05,3.6664598155766726e-05,3.7333644286263734e-05,3.7792997318319976e-05,3.821239079115912e-05,3.858658965327777e-05,3.88922962883953e-05,3.926154022337869e-05,3.960806134273298e-05,3.983415444963612e-05,4.0132610592991114e-05,4.03630911023356e-05,4.061366053065285e-05,4.088240530109033e-05,4.110444933758117e-05,4.13018096878659e-05,4.1521972889313474e-05,4.1754326957743615e-05,4.1946201235987246e-05,4.21662516600918e-05,4.2365943954791874e-05,4.254076338838786e-05,4.2745603423099965e-05
SalingBoat_100000_colored_pointcloud,Mask_Sil,1.470670440539834e-06,2.6241991690767463e-06,3.6875944715575315e-06,4.803168849321082e-06,7.677181201870553e-06,9.285864507546648e-06,1.1703887139447033e-05,1.4636110790888779e-05,1.7844304238678887e-05,1.8551625544205308e-05,1.90013088285923e-05,1.9444600184215233e-05,1.9874252757290378e-05,2.0193037926219404e-05,2.0517036318778992e-05,2.079765727103222e-05,2.105826570186764e-05,2.129450876964256e-05,2.1494652173714712e-05,2.1722471501561813e-05,2.1948961148154922e-05,2.2135351173346862e-05,2.2330863430397585e-05,2.251968726341147e-05,2.2694353901897557e-05,2.2925481971469708e-05,2.310672789462842e-05,2.3290200260817073e-05,2.3486338250222616e-05,2.368427703913767e-05
SalingBoat_100000_pointcloud,Mask_Sil,1.33275602820504e-06,2.506455530237872e-06,3.561628545867279e-06,4.35435777035309e-06,7.437497060891474e-06,9.042069905262906e-06,1.1384777280909475e-05,1.4283752534538507e-05,1.7550704797031358e-05,1.8287330021848902e-05,1.8788256056723185e-05,1.9179986338713206e-05,1.953304308699444e-05,1.9891866031684913e-05,2.0192648662487045e-05,2.046849658654537e-05,2.0717710867756978e-05,2.0949735699105076e-05,2.118355769198388e-05,2.1383815692388453e-05,2.1601084881694987e-05,2.1820993424626067e-05,2.1975596609991044e-05,2.2145930415717885e-05,2.2306245227809995e-05,2.2483625798486173e-05,2.2643835109192878e-05,2.2805314074503258e-05,2.2985284886090085e-05,2.3137643438531086e-05
Sniper_100000_colored_pointcloud,Mask_Sil,1.1636727776931366e-06,2.1008358999097254e-06,3.014311005244963e-06,3.7655941014236305e-06,4.986760359315667e-06,6.046906491974369e-06,7.4646254688559566e-06,9.403323019796517e-06,1.1511974662425928e-05,1.1893344890268054e-05,1.2159834113845136e-05,1.2394138138915878e-05,1.260054614249384e-05,1.2779754797520582e-05,1.291718399443198e-05,1.304872967011761e-05,1.3172055332688615e-05,1.3301732906256802e-05,1.3439785107038915e-05,1.3572796888183802e-05,1.3685385965800378e-05,1.378267006657552e-05,1.3861145816917997e-05,1.3993048014526721e-05,1.4074608770897612e-05,1.4188222849043086e-05,1.4293238564277999e-05,1.4405164620256983e-05,1.4503276361210737e-05,1.4575385648640804e-05
Sniper_100000_pointcloud,Mask_Sil,1.048163994710194e-06,1.857868710430921e-06,2.61938930634642e-06,3.2859411476238165e-06,4.4875405365019105e-06,5.5524305935250595e-06,6.965577540540835e-06,8.772573892201763e-06,1.0783316611195914e-05,1.1144663403683808e-05,1.1400449693610426e-05,1.159912244474981e-05,1.178842103399802e-05,1.1952874046983197e-05,1.2109730960219167e-05,1.2250298823346384e-05,1.2368425814202055e-05,1.2509354746725876e-05,1.2626960597117431e-05,1.2741677892336156e-05,1.2884214811492711e-05,1.298093866353156e-05,1.3105167454341426e-05,1.3234574907983188e-05,1.3361919627641328e-05,1.3454086001729593e-05,1.354667892883299e-05,1.3650645996676758e-05,1.3727464647672605e-05,1.381758465868188e-05
Sofa_100000_colored_pointcloud,Mask_Sil,1.5832169992791023e-06,3.0592041184718255e-06,4.510788130573928e-06,5.9275566854921635e-06,2.2577842173632234e-05,2.615229823277332e-05,2.966456304420717e-05,3.412547812331468e-05,3.888456558343023e-05,3.983069473179057e-05,4.056693069287576e-05,4.111104135517962e-05,4.1565413994248956e-05,4.193218410364352e-05,4.2254363506799564e-05,4.25935722887516e-05,4.29110077675432e-05,4.32422457379289e-05,4.3507840018719435e-05,4.3770753109129146e-05,4.4041298679076135e-05,4.427937528816983e-05,4.44984070782084e-05,4.474326487979852e-05,4.497216650634073e-05,4.5171749661676586e-05,4.537120184977539e-05,4.552424434223212e-05,4.56815141660627e-05,4.589391028275713e-05
Sofa_100000_pointcloud,Mask_Sil,1.6858336948644137e-06,3.0928972591937054e-06,4.502830961428117e-06,5.846752173965797e-06,2.2302156139630824e-05,2.5665449356893077e-05,2.9231026928755455e-05,3.359466791152954e-05,3.794172880589031e-05,3.895714689861052e-05,3.961415495723486e-05,4.012576027889736e-05,4.064768654643558e-05,4.108616849407554e-05,4.145629281993024e-05,4.185689249425195e-05,4.219953916617669e-05,4.251860445947386e-05,4.28520652349107e-05,4.3150768760824576e-05,4.343218824942596e-05,4.3755557271651924e-05,4.403959246701561e-05,4.430012631928548e-05,4.45223122369498e-05,4.477626862353645e-05,4.501554212765768e-05,4.525393160292879e-05,4.545249976217747e-05,4.56587913504336e-05
SpaceShipMaybe_100000_colored_pointcloud,Mask_Sil,1.5439392200278235e-06,2.908529950218508e-06,4.168809937254991e-06,5.334818979463307e-06,1.3959268471808173e-05,1.694642924121581e-05,2.0759947801707312e-05,2.5503339202259667e-05,3.0501545552397147e-05,3.153699799440801e-05,3.22380947181955e-05,3.2807671232149005e-05,3.332587948534638e-05,3.379460031283088e-05,3.4178596251877025e-05,3.457166167208925e-05,3.490598464850336e-05,3.5221521102357656e-05,3.552358612068929e-05,3.5833349102176726e-05,3.6150620871922e-05,3.6410001484910026e-05,3.6717086913995445e-05,3.6959161661798134e-05,3.7201622035354376e-05,3.7412886740639806e-05,3.764078064705245e-05,3.785801527556032e-05,3.806165841524489e-05,3.831944923149422e-05
SpaceShipMaybe_100000_pointcloud,Mask_Sil,1.5645812254660996e-06,3.01272439173772e-06,4.431198249221779e-06,5.749489901063498e-06,1.43076031235978e-05,1.7157766706077382e-05,2.1030376956332475e-05,2.5762445147847757e-05,3.049146107514389e-05,3.164361623930745e-05,3.238377394154668e-05,3.3024465665221214e-05,3.356454544700682e-05,3.403547816560604e-05,3.442480374360457e-05,3.4808450436685234e-05,3.5182107239961624e-05,3.548644235706888e-05,3.5800127079710364e-05,3.611843567341566e-05,3.642705996753648e-05,3.6716755857924e-05,3.702081448864192e-05,3.728951924131252e-05,3.752229531528428e-05,3.777516394620761e-05,3.8025042158551514e-05,3.830853529507294e-05,3.854132228298113e-05,3.875085531035438e-05
Tree_100000_colored_pointcloud,Mask_Sil,1.8502239527151687e-06,3.7367476579674985e-06,5.466557922773063e-06,7.143647053453606e-06,1.2112849617551547e-05,1.4685598216601647e-05,1.8634194930200465e-05,2.3386885004583746e-05,2.826285344781354e-05,2.9597040338558145e-05,3.059087248402648e-05,3.129220931441523e-05,3.198408739990555e-05,3.254831608501263e-05,3.3046442695194855e-05,3.35619697580114e-05,3.400540299480781e-05,3.4434706321917474e-05,3.483110049273819e-05,3.5281329473946244e-05,3.568952524801716e-05,3.6138844734523445e-05,3.6510038626147434e-05,3.687729622470215e-05,3.7225716368993744e-05,3.757582453545183e-05,3.792216011788696e-05,3.8267138734227046e-05,3.860766810248606e-05,3.89885826734826e-05
Tree_100000_pointcloud,Mask_Sil,1.959872633960913e-06,3.9787973946658894e-06,6.0775200836360455e-06,7.799074410286266e-06,1.3334212781046517e-05,1.5796054867678322e-05,1.9475939552648924e-05,2.4036387912929058e-05,2.8741300411638804e-05,2.995773684233427e-05,3.084771378780715e-05,3.153551369905472e-05,3.207632835255936e-05,3.264191764174029e-05,3.310405736556277e-05,3.357492096256465e-05,3.398737317183986e-05,3.4410899388603866e-05,3.478092548903078e-05,3.5169858165318146e-05,3.552730777300894e-05,3.590173946577124e-05,3.6221303162164986e-05,3.6569130315911025e-05,3.690359881147742e-05,3.722245310200378e-05,3.7524892832152545e-05,3.782785279327072e-05,3.8141326513141394e-05,3.84532286261674e-05
Truck_100000_colored_pointcloud,Mask_Sil,1.6797583839434083e-06,3.0673677429149393e-06,4.416384399519302e-06,5.598545612883754e-06,9.833204785536509e-06,1.174169756268384e-05,1.4485069186775945e-05,1.7739273971528746e-05,2.1114221453899518e-05,2.187636710004881e-05,2.2471314878202975e-05,2.2975485990173183e-05,2.3394426534650847e-05,2.3707605578238145e-05,2.3983475330169313e-05,2.4210658011725172e-05,2.4482604203512892e-05,2.476741065038368e-05,2.4998931621666998e-05,2.524041701690294e-05,2.5453828129684553e-05,2.567577757872641e-05,2.591660995676648e-05,2.6130894184461795e-05,2.6341953343944624e-05,2.660316567926202e-05,2.6793415599968284e-05,2.6995790904038586e-05,2.7200672775506973e-05,2.738187504292e-05
Truck_100000_pointcloud,Mask_Sil,1.6974559002846945e-06,3.2907964850892313e-06,4.704004822997376e-06,6.034376383468043e-06,1.0279040907335002e-05,1.214202529808972e-05,1.4699133316753432e-05,1.774393967934884e-05,2.0880235751974396e-05,2.160482108592987e-05,2.2158052161103114e-05,2.2542080841958523e-05,2.2933410946279764e-05,2.3251413949765265e-05,2.3533993953606114e-05,2.3818909539841115e-05,2.4091343220788985e-05,2.435033457004465e-05,2.4585271603427827e-05,2.4787374059087597e-05,2.499501351849176e-05,2.5183078832924366e-05,2.5392302632099018e-05,2.5580968213034794e-05,2.577574923634529e-05,2.5942066713469103e-05,2.6121171686099842e-05,2.63261918007629e-05,2.6552177587291226e-05,2.6702371542342007e-05
Waly_100000_colored_pointcloud,Mask_Sil,1.7959680462809047e-06,3.59488103640615e-06,5.266024345473852e-06,6.881052286189515e-06,3.0678587791044265e-05,3.5820452467305586e-05,4.147556683165021e-05,4.829233148484491e-05,5.554996823775582e-05,5.682537812390365e-05,5.774015880888328e-05,5.8492641983320937e-05,5.91207281104289e-05,5.9611673350445926e-05,6.006319017615169e-05,6.048785871826112e-05,6.089879752835259e-05,6.128037784947082e-05,6.162058707559481e-05,6.20269711362198e-05,6.23511295998469e-05,6.268392462516204e-05,6.295942876022309e-05,6.322612171061337e-05,6.355864752549678e-05,6.379977276083082e-05,6.405098247341812e-05,6.433784437831491e-05,6.457164272433147e-05,6.484230834757909e-05
Waly_100000_pointcloud,Mask_Sil,1.8924804408015916e-06,4.011879809695529e-06,6.130793735792395e-06,7.897079740359914e-06,2.9260672818054445e-05,3.3495616662548855e-05,3.8290319935185835e-05,4.4452634028857574e-05,5.0908231060020626e-05,5.208852235227823e-05,5.291913475957699e-05,5.355967005016282e-05,5.41034278285224e-05,5.459113890537992e-05,5.506399611476809e-05,5.548568515223451e-05,5.5895008699735627e-05,5.624761979561299e-05,5.6568245781818405e-05,5.6849836255423725e-05,5.713153586839326e-05,5.7440960517851636e-05,5.7740966440178454e-05,5.8030087529914454e-05,5.830149166285992e-05,5.855130075360648e-05,5.8814439398702234e-05,5.9055601013824344e-05,5.9302616136847064e-05,5.959668487776071e-05
Bicycle_100000_colored_pointcloud,Mask_Sil_Prune,1.6874034827196738e-06,3.231322807550896e-06,4.704739239969058e-06,6.153447429824155e-06,9.409220183442812e-06,1.16460050776368e-05,1.4469879715761635e-05,1.7903799744090065e-05,2.145018515875563e-05,2.2510339476866648e-05,2.3253547624335624e-05,2.3914823032100685e-05,2.4417568056378514e-05,2.4910028514568694e-05,2.5353001547046006e-05,2.576111364760436e-05,2.6092537154909223e-05,2.6488254661671817e-05,2.6891644665738568e-05,2.7308144126436673e-05,2.7683827283908613e-05,2.809771103784442e-05,2.8475747967604548e-05,2.8852533432655036e-05,2.9248647479107603e-05,2.964952182082925e-05,3.0043489459785633e-05,2.911339106503874e-05,2.9680566512979567e-05,2.977062831632793e-05
Bicycle_100000_pointcloud,Mask_Sil_Prune,1.8415025806461927e-06,3.5891264360543573e-06,5.28160262547317e-06,6.726589163008612e-06,1.0106842637469526e-05,1.2167519344075117e-05,1.487846293457551e-05,1.801984035409987e-05,2.1400664991233498e-05,2.2367014025803655e-05,2.307471186213661e-05,2.3627237169421278e-05,2.41766610997729e-05,2.465109537297394e-05,2.5066301532206126e-05,2.541690264479257e-05,2.5780263968044892e-05,2.614003824419342e-05,2.6478435756871477e-05,2.6793928554980084e-05,2.7092555683339015e-05,2.7392859919928014e-05,2.7716834665625356e-05,2.8057678719051182e-05,2.8377777198329568e-05,2.8653133995248936e-05,2.8933143767062575e-05,2.793670500977896e-05,2.839790795405861e-05,2.8365482648951e-05
Cat_100000_colored_pointcloud,Mask_Sil_Prune,1.6531007531739306e-06,3.1353288250102196e-06,4.630620878742775e-06,6.274949555518106e-06,1.0958134225802496e-05,1.457052076148102e-05,1.943966890394222e-05,2.5071991331060417e-05,3.080840906477533e-05,3.238700810470618e-05,3.3569518564036116e-05,3.4481025068089366e-05,3.521326289046556e-05,3.5847784602083266e-05,3.6480978451436386e-05,3.704335176735185e-05,3.7555426388280466e-05,3.8057540223235264e-05,3.849036147585139e-05,3.89536508009769e-05,3.943138290196657e-05,3.98836491513066e-05,4.0268780139740556e-05,4.066755354870111e-05,4.109544534003362e-05,4.14686364820227e-05,4.188161619822495e-05,4.0532548155169934e-05,4.106255801161751e-05,4.092656308785081e-05
Cat_100000_pointcloud,Mask_Sil_Prune,1.7696488612273242e-06,3.7027054986538133e-06,5.625434823741671e-06,7.55953533371212e-06,1.1793854355346411e-05,1.4981401363911573e-05,1.9195851564290933e-05,2.4201326596084982e-05,2.9410897695925087e-05,3.085250500589609e-05,3.189032577211037e-05,3.2675940019544214e-05,3.339429895277135e-05,3.402783113415353e-05,3.456435661064461e-05,3.510386886773631e-05,3.5623575968202204e-05,3.6033194191986695e-05,3.6476449167821556e-05,3.690745506901294e-05,3.734413257916458e-05,3.770898547372781e-05,3.811409987974912e-05,3.845813625957817e-05,3.8810445403214544e-05,3.916682180715725e-05,3.952285987907089e-05,3.847988409688696e-05,3.9044825825840235e-05,3.888210630975664e-05
Chair3Legs_100000_colored_pointcloud,Mask_Sil_Prune,1.5162827367021237e-06,2.8808235583710484e-06,4.163259291090071e-06,5.384890300774714e-06,1.6984382455120794e-05,1.9896735466318205e-05,2.3445412807632238e-05,2.763139855233021e-05,3.226757689844817e-05,3.3393982448615134e-05,3.410749923205003e-05,3.4674878406804055e-05,3.524328349158168e-05,3.575548907974735e-05,3.6221528716851026e-05,3.6666588130174205e-05,3.7051315302960575e-05,3.7403344322228804e-05,3.775820732698776e-05,3.805062806350179e-05,3.839000055450015e-05,3.8662939914502203e-05,3.895097324857488e-05,3.920369272236712e-05,3.948251833207905e-05,3.979108441853896e-05,4.000018088845536e-05,4.002381319878623e-05,4.0354669181397185e-05,4.053200245834887e-05
Chair3Legs_100000_pointcloud,Mask_Sil_Prune,1.6502899597981013e-06,3.047754489671206e-06,4.49043363914825e-06,5.830683676322224e-06,1.746499583532568e-05,2.0073010091437027e-05,2.3354494260274805e-05,2.7426016458775848e-05,3.1778115953784436e-05,3.274423215771094e-05,3.339150862302631e-05,3.397186810616404e-05,3.445977563387714e-05,3.4878950827987865e-05,3.525406282278709e-05,3.5662676964420825e-05,3.5998633393319324e-05,3.636578912846744e-05,3.664845644379966e-05,3.700501110870391e-05,3.731137258000672e-05,3.761617699638009e-05,3.79235643777065e-05,3.820076017291285e-05,3.8488549762405455e-05,3.876828122884035e-05,3.907665086444467e-05,3.8932408642722294e-05,3.924274642486125e-05,3.944389754906297e-05
Chair_100000_colored_pointcloud,Mask_Sil_Prune,1.5248709814841277e-06,2.8421093247743556e-06,4.116883246751968e-06,5.513303221960086e-06,1.7691661923890933e-05,2.0734954887302592e-05,2.421221688564401e-05,2.8554346499731764e-05,3.306787766632624e-05,3.4081149351550266e-05,3.478849248494953e-05,3.527952867443673e-05,3.576713061193004e-05,3.62276696250774e-05,3.661143273347989e-05,3.6973669921280816e-05,3.734230267582461e-05,3.7680605601053685e-05,3.798097895924002e-05,3.8235753891058266e-05,3.851303335977718e-05,3.874702088069171e-05,3.902093885699287e-05,3.9276143070310354e-05,3.9519465644843876e-05,3.979224129579961e-05,4.0027694922173396e-05,3.974484570790082e-05,4.0067185182124376e-05,4.021063796244562e-05
Chair_100000_pointcloud,Mask_Sil_Prune,1.7401885088474955e-06,3.2553843993810005e-06,4.782963515026495e-06,6.248914360185154e-06,1.813775088521652e-05,2.1098912839079276e-05,2.4630478947074153e-05,2.896047408285085e-05,3.3671731216600165e-05,3.479816223261878e-05,3.565289807738736e-05,3.625931276474148e-05,3.6841753171756864e-05,3.7336834793677554e-05,3.7702960980823264e-05,3.8104510167613626e-05,3.8477977795992047e-05,3.8851001590956e-05,3.919919618056156e-05,3.951770850108005e-05,3.9870647015050054e-05,4.021921631647274e-05,4.050683855894022e-05,4.0834551327861845e-05,4.1094590415013954e-05,4.1375653381692246e-05,4.165163045399822e-05,4.104531035409309e-05,4.139419615967199e-05,4.1477138438494876e-05
DragonOnWall_100000_colored_pointcloud,Mask_Sil_Prune,1.5717043879703851e-06,3.345935510878917e-06,4.935441211273428e-06,6.496231435448863e-06,2.0050134480698034e-05,2.2471405827673152e-05,2.568523632362485e-05,3.051944077014923e-05,3.6138320865575224e-05,3.698741420521401e-05,3.758690581889823e-05,3.8201993447728455e-05,3.861990262521431e-05,3.897042915923521e-05,3.9366568671539426e-05,3.965448559029028e-05,3.9950813516043127e-05,4.0263188566314057e-05,4.053019802086055e-05,4.080275175510906e-05,4.1060964576900005e-05,4.1305727791041136e-05,4.156004433752969e-05,4.179732422926463e-05,4.2059120460180566e-05,4.227475437801331e-05,4.2503030272200704e-05,4.1833533032331616e-05,4.220709888613783e-05,4.2227606172673404e-05
DragonOnWall_100000_pointcloud,Mask_Sil_Prune,1.6499419643878355e-06,3.3955989238165785e-06,4.93177958560409e-06,6.216772362677148e-06,1.9276678358437493e-05,2.143066012649797e-05,2.4264501917059533e-05,2.854419290088117e-05,3.330972685944289e-05,3.420174471102655e-05,3.482766624074429e-05,3.532684422680177e-05,3.574939546524547e-05,3.617756374296732e-05,3.653014573501423e-05,3.689297955133952e-05,3.7216184864519164e-05,3.749823372345418e-05,3.779769394895993e-05,3.806931636063382e-05,3.8298887375276536e-05,3.854120950563811e-05,3.877965355059132e-05,3.904042750946246e-05,3.9307626138906926e-05,3.954774729209021e-05,3.975308209192008e-05,3.8878919440321624e-05,3.925435521523468e-05,3.916256537195295e-05
Elephant_100000_colored_pointcloud,Mask_Sil_Prune,1.6553763089177664e-06,3.2827883842401206e-06,4.981071469956078e-06,6.552191734954249e-06,9.56748681346653e-06,1.2162921848357655e-05,1.5607778550474904e-05,1.96352102648234e-05,2.388114808127284e-05,2.5018694941536523e-05,2.589796349639073e-05,2.6634495952748694e-05,2.729865263972897e-05,2.7883834263775498e-05,2.84201159956865e-05,2.895176294259727e-05,2.9416441975627095e-05,2.98859340546187e-05,3.0330927984323353e-05,3.072010076721199e-05,3.1147137633524835e-05,3.1585514079779387e-05,3.19766768370755e-05,3.2384377846028656e-05,3.276263669249602e-05,3.3138858270831406e-05,3.351179475430399e-05,3.301267861388624e-05,3.3432093914598227e-05,3.3534281101310626e-05
Elephant_100000_pointcloud,Mask_Sil_Prune,1.7639829366089543e-06,3.488924448902253e-06,5.136957042850554e-06,6.730598215654027e-06,9.811520612856839e-06,1.236707430507522e-05,1.5603309293510392e-05,1.949945726664737e-05,2.3634427634533495e-05,2.4812339688651264e-05,2.566300827311352e-05,2.6417248591315e-05,2.707517887756694e-05,2.7711201255442575e-05,2.825650153681636e-05,2.8746415409841575e-05,2.9252225431264378e-05,2.9726948923780583e-05,3.0177292501321062e-05,3.063491385546513e-05,3.1042924092616886e-05,3.146374729112722e-05,3.185244349879213e-05,3.219876089133322e-05,3.259743971284479e-05,3.303009725641459e-05,3.341895717312582e-05,3.306751386844553e-05,3.3490949135739356e-05,3.3640069887042046e-05
Fountain_100000_colored_pointcloud,Mask_Sil_Prune,1.694244588179572e-06,3.295745727882604e-06,4.991510195395676e-06,6.514659162348835e-06,4.30978398071602e-05,4.793942571268417e-05,5.548640183405951e-05,6.405732710845768e-05,7.268476474564523e-05,7.397997251246125e-05,7.486218237318099e-05,7.5545598519966e-05,7.617322989972308e-05,7.671966159250587e-05,7.722883310634643e-05,7.770489901304245e-05,7.810487295500934e-05,7.849854591768235e-05,7.886763341957703e-05,7.918674236861989e-05,7.956074841786176e-05,7.990766607690603e-05,8.0242331023328e-05,8.05581221356988e-05,8.084814908215776e-05,8.113792864605784e-05,8.141950092976913e-05,8.163427992258221e-05,8.194257679861039e-05,8.219043957069516e-05
Fountain_100000_pointcloud,Mask_Sil_Prune,1.7229313016287051e-06,3.5873536035069264e-06,5.441252596938284e-06,7.010776698734844e-06,4.276380059309304e-05,4.7280733269872144e-05,5.471818440128118e-05,6.289271550485864e-05,7.096146873664111e-05,7.21449832781218e-05,7.300820288946852e-05,7.372593245236203e-05,7.435919542331249e-05,7.483542140107602e-05,7.532135350629687e-05,7.572844333481044e-05,7.612150511704385e-05,7.651661144336686e-05,7.696816464886069e-05,7.732055382803082e-05,7.76392116677016e-05,7.799699960742146e-05,7.832069240976125e-05,7.862116035539657e-05,7.888399704825133e-05,7.916081085568294e-05,7.946987170726061e-05,7.959513459354639e-05,7.992034807102755e-05,8.019271626835689e-05
House_100000_colored_pointcloud,Mask_Sil_Prune,1.4823151559539838e-06,2.9398051992757246e-06,4.350280960352393e-06,5.696282187273027e-06,2.597119782876689e-05,3.0039780540391803e-05,3.358017420396209e-05,3.7620662624249235e-05,4.190690742689185e-05,4.274355887901038e-05,4.3386677134549245e-05,4.389073001220822e-05,4.430737317306921e-05,4.471294232644141e-05,4.505265678744763e-05,4.5400116505334154e-05,4.566375719150528e-05,4.591727702063508e-05,4.616308069671504e-05,4.638510290533304e-05,4.670047928811982e-05,4.695555617217906e-05,4.722828816738911e-05,4.747262573800981e-05,4.766891652252525e-05,4.792714389623143e-05,4.813781924895011e-05,4.614947101799771e-05,4.642837302526459e-05,4.5991411752766e-05
House_100000_pointcloud,Mask_Sil_Prune,1.5469702248083195e-06,3.0054575290705543e-06,4.296774022805039e-06,5.479604624269996e-06,2.3890184820629656e-05,2.675536961760372e-05,2.9542730771936476e-05,3.2983873097691685e-05,3.640843351604417e-05,3.7166373658692464e-05,3.7690737372031435e-05,3.813060175161809e-05,3.8507074350491166e-05,3.877956987707876e-05,3.91397115890868e-05,3.942551848012954e-05,3.963378185289912e-05,3.990729237557389e-05,4.01509678340517e-05,4.039060149807483e-05,4.0593717130832374e-05,4.084690590389073e-05,4.107909626327455e-05,4.129228909732774e-05,4.151317261857912e-05,4.1752486140467227e-05,4.199211616651155e-05,4.064564927830361e-05,4.085264663444832e-05,4.050401184940711e-05
SalingBoat_100000_colored_pointcloud,Mask_Sil_Prune,1.449916908313753e-06,2.5260933398385532e-06,3.6656542761193123e-06,4.629688191926107e-06,7.637286216777284e-06,9.307061191066168e-06,1.1674977031361777e-05,1.4662082321592607e-05,1.7799549823394045e-05,1.8582004486233927e-05,1.9137078197672963e-05,1.9578990759328008e-05,1.99768110178411e-05,2.033817145274952e-05,2.066002707579173e-05,2.0931533072143793e-05,2.1198247850406915e-05,2.1456544345710427e-05,2.170057632611133e-05,2.1938194549875334e-05,2.2150557924760506e-05,2.2337171685649082e-05,2.2550075300387107e-05,2.2719021217199042e-05,2.2909973267815076e-05,2.3088525267667137e-05,2.3287097064894624e-05,2.254533683299087e-05,2.2894848370924592e-05,2.285021764691919e-05
